player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.number,player.position,player.photo
335051,João Neves,João Pedro,Gonçalves Neves,21,2004-09-27,Tavira,Portugal,Portugal,174 cm,66 kg,17,Midfielder,https://media.api-sports.io/football/players/335051.png
128384,Vitinha,Vítor,Machado Ferreira,25,2000-02-13,Santo Tirso,Portugal,Portugal,172 cm,64 kg,17,Midfielder,https://media.api-sports.io/football/players/128384.png
33,L. Hernández,Lucas François Bernard,Hernández,29,1996-02-14,Marseille,France,France,184 cm,79 kg,21,Defender,https://media.api-sports.io/football/players/33.png
263482,Nuno Mendes,Nuno Alexandre,Tavares Mendes,23,2002-06-19,Sintra,Portugal,Portugal,180 cm,70 kg,25,Defender,https://media.api-sports.io/football/players/263482.png
1146,N. Mukiele,Nordi,Mukiele Mulere,28,1997-11-01,Montreuil,France,France,187 cm,84 kg,26,Defender,https://media.api-sports.io/football/players/1146.png
261,T. Kehrer,Jan Thilo,Kehrer,29,1996-09-21,Tübingen,Germany,Germany,186 cm,76 kg,24,Defender,https://media.api-sports.io/football/players/261.png
407,B. Stambouli,Benjamin Fernand Lucien,François Stambouli,35,1990-08-13,Marseille,France,France,180 cm,82 kg,90,Midfielder,https://media.api-sports.io/football/players/407.png
530,M. Bakker,Mitchel,Bakker,25,2000-06-20,Purmerend,Netherlands,Netherlands,185 cm,85 kg,20,Defender,https://media.api-sports.io/football/players/530.png
1265,Y. Adli,Yacine Zinedine,Adli,25,2000-07-29,Vitry-sur-Seine,France,France,186 cm,73 kg,7,Midfielder,https://media.api-sports.io/football/players/1265.png
162016,X. Simons,Xavier Quentin Shay,Simons,22,2003-04-21,Amsterdam,Netherlands,Netherlands,179 cm,58 kg,10,Midfielder,https://media.api-sports.io/football/players/162016.png
268571,E. Bitshiabu,El Chadaille,Bitshiabu,20,2005-05-16,Villeneuve-Saint-Georges,France,France,196 cm,95 kg,5,Defender,https://media.api-sports.io/football/players/268571.png
90594,J. Dina Ebimbe,Éric Junior,Dina Ebimbe,25,2000-11-21,Stains,France,France,183 cm,76 kg,26,Midfielder,https://media.api-sports.io/football/players/90594.png
1800,K. Trapp,Kevin Christian,Trapp,35,1990-07-08,Merzig,Germany,Germany,189 cm,84 kg,1,Goalkeeper,https://media.api-sports.io/football/players/1800.png
1578,G. Lo Celso,Giovani,Lo Celso,29,1996-04-09,Rosario,Argentina,Argentina,177 cm,68 kg,20,Midfielder,https://media.api-sports.io/football/players/1578.png
47273,Yuri,Yuri,Berchiche Izeta,35,1990-02-10,Zarautz,Spain,Spain,181 cm,79 kg,17,Defender,https://media.api-sports.io/football/players/47273.png
278,Kylian Mbappé,Kylian,Mbappé Lottin,27,1998-12-20,Paris,France,France,178 cm,75 kg,9,Attacker,https://media.api-sports.io/football/players/278.png
925,Gonçalo Guedes,Gonçalo Manuel,Ganchinho Guedes,29,1996-11-29,Benavente,Portugal,Portugal,179 cm,68 kg,15,Attacker,https://media.api-sports.io/football/players/925.png
1135,O. Édouard,Odsonne,Édouard,27,1998-01-16,Kourou,French Guiana,France,187 cm,83 kg,22,Attacker,https://media.api-sports.io/football/players/1135.png
253,A. Areola,Alphonse Francis,Areola,32,1993-02-27,Paris,France,France,195 cm,94 kg,23,Goalkeeper,https://media.api-sports.io/football/players/253.png
51494,M. Ugarte,Manuel,Ugarte Ribeiro,24,2001-04-11,Montevideo,Uruguay,Uruguay,182 cm,77 kg,4,Midfielder,https://media.api-sports.io/football/players/51494.png
174565,H. Ekitike,Hugo,Ekitike,23,2002-06-20,Reims,France,France,190 cm,76 kg,44,Attacker,https://media.api-sports.io/football/players/174565.png
269,C. Nkunku,Christopher Alan,Nkunku,28,1997-11-14,Lagny-sur-Marne,France,France,178 cm,68 kg,18,Attacker,https://media.api-sports.io/football/players/269.png
216,M. Icardi,Mauro Emanuel,Icardi Rivero,32,1993-02-19,Rosario,Argentina,Argentina,181 cm,75 kg,9,Attacker,https://media.api-sports.io/football/players/216.png
300,G. Wijnaldum,Georginio Gregion Emile,Wijnaldum,35,1990-11-11,Rotterdam,Netherlands,Netherlands,173 cm,74 kg,8,Midfielder,https://media.api-sports.io/football/players/300.png
277,M. Diaby,Moussa,Diaby,26,1999-07-07,Paris,France,France,170 cm,68 kg,19,Attacker,https://media.api-sports.io/football/players/277.png
381,Danilo Pereira,Danilo Luís Hélio,Pereira,34,1991-09-09,Bissau,Guinea-Bissau,Portugal,188 cm,83 kg,13,Midfielder,https://media.api-sports.io/football/players/381.png
21529,Nicolas Maurice-Belay,Nicolas,Maurice-Belay,40,1985-04-19,Sucy-en-Brie,France,France,182 cm,80 kg,,Midfielder,https://media.api-sports.io/football/players/21529.png
20539,E. Rivière,Emmanuel,Rivière,35,1990-03-03,Le Lamentin,Martinique,Martinique,182 cm,80 kg,,Attacker,https://media.api-sports.io/football/players/20539.png
1899,A. Abdennour,Aymen,Abdennour,36,1989-08-06,Sousse,Tunisia,Tunisia,186 cm,85 kg,,Defender,https://media.api-sports.io/football/players/1899.png
24150,M. Obbadi,Mounir,Obbadi,42,1983-04-04,Meulan,France,Morocco,172 cm,68 kg,,Midfielder,https://media.api-sports.io/football/players/24150.png
113717,A. Alonso,Alejandro César,Alonso,43,1982-03-03,Buenos Aires,Argentina,Argentina,170 cm,68 kg,,Midfielder,https://media.api-sports.io/football/players/113717.png
49861,Emmanuel Adebayor,Emmanuel,Adebayor,41,1984-02-26,Lomé,Togo,Togo,192 cm,70 kg,,Attacker,https://media.api-sports.io/football/players/49861.png
115424,J. Chevantón,Ernesto Javier,Chevantón Espinosa,45,1980-08-12,Juan Lacaze,Uruguay,Uruguay,172 cm,72 kg,,Attacker,https://media.api-sports.io/football/players/115424.png
114787,J. Riise,John Arne,Semundseth Riise,44,1980-09-24,Molde,Norway,Norway,185 cm,77 kg,,Defender,https://media.api-sports.io/football/players/114787.png
111818,Lukman Haruna Abdulkarim,Lukman,Haruna Abdulkarim,34,1990-12-04,Jos,Nigeria,Nigeria,185 cm,77 kg,,Midfielder,https://media.api-sports.io/football/players/111818.png
94,Naldo,Ronaldo,Aparecido Rodrigues,42,1982-09-10,Londrina,Brazil,Brazil,198 cm,91 kg,,Defender,https://media.api-sports.io/football/players/94.png
9638,Maicon Douglas Sisenando,Maicon Douglas,Sisenando,44,1981-07-26,Novo Hamburgo,Brazil,Brazil,184 cm,77 kg,,Defender,https://media.api-sports.io/football/players/9638.png
80880,Benjamin Moukandjo Bilé,Benjamin,Moukandjo Bilé,36,1988-11-12,Douala,Cameroon,Cameroon,178 cm,74 kg,,Attacker,https://media.api-sports.io/football/players/80880.png
50092,D. N’Dinga,Delvin Chanel,N’Dinga,37,1988-03-14,Pointe-Noire,Congo,Congo,181 cm,75 kg,,Midfielder,https://media.api-sports.io/football/players/50092.png
22083,S. Ruffier,Stéphane,Ruffier,38,1986-09-27,Bayonne,France,France,188 cm,93 kg,,Goalkeeper,https://media.api-sports.io/football/players/22083.png
1269,Jaroslav Plašil,Jaroslav,Plašil,43,1982-01-05,Opočno,Czech Republic,Czech Republic,184 cm,71 kg,,Midfielder,https://media.api-sports.io/football/players/1269.png
113732,C. Meriem,Camel,Meriem,45,1979-10-18,Montbéliard,France,France,174 cm,70 kg,,Midfielder,https://media.api-sports.io/football/players/113732.png
113715,A. Wolf,Andreas,Wolf,43,1982-06-12,Khujand,Tajikistan,Germany,182 cm,82 kg,,Defender,https://media.api-sports.io/football/players/113715.png
55393,Elderson Echiejile,Elderson Uwa,Echiejile,37,1988-01-20,Benin City,Nigeria,Nigeria,184 cm,76 kg,,Defender,https://media.api-sports.io/football/players/55393.png
115215,D. Pérez,Diego Fernando,Pérez Aguado,45,1980-05-18,Montevideo,Uruguay,Uruguay,177 cm,81 kg,,Midfielder,https://media.api-sports.io/football/players/115215.png
90493,Yaya Touré,Gnégnéri Yaya,Touré,42,1983-05-13,Bouaké,Côte d'Ivoire,Côte d'Ivoire,188 cm,90 kg,,Midfielder,https://media.api-sports.io/football/players/90493.png
35605,J. Ménez,Jérémy,Ménez,38,1987-05-07,Longjumeau,France,France,182 cm,79 kg,7,Attacker,https://media.api-sports.io/football/players/35605.png
20951,M. Coutadeur,Mathieu,Coutadeur,39,1986-03-20,Le Mans,France,France,169 cm,67 kg,6,Midfielder,https://media.api-sports.io/football/players/20951.png
34522,Park Chu-Young,Chu-Young,Park,40,1985-07-10,Daegu,Korea Republic,Korea Republic,182 cm,75 kg,91,Attacker,https://media.api-sports.io/football/players/34522.png
80979,Ibrahima Touré,Ibrahima,Touré,40,1985-12-17,Dakar,Senegal,Senegal,188 cm,75 kg,,Attacker,https://media.api-sports.io/football/players/80979.png
22151,C. Jean,Corentin,Jean,30,1995-07-15,Blois,France,France,170 cm,65 kg,14,Attacker,https://media.api-sports.io/football/players/22151.png
29742,V. Koman,Vladimir,Koman Jr.,36,1989-03-16,Uzhgorod,Ukraine,Hungary,173 cm,70 kg,,Midfielder,https://media.api-sports.io/football/players/29742.png
19057,A. Diakhaby,Adama,Salimou Diakhaby,29,1996-07-05,Ajaccio,France,France,184 cm,65 kg,11,Attacker,https://media.api-sports.io/football/players/19057.png
20557,I. Diallo,Ibrahima,Diallo,26,1999-03-08,Tours,France,France,179 cm,68 kg,27,Midfielder,https://media.api-sports.io/football/players/20557.png
99,R. Pierre-Gabriel,Ronaël Julien,Pierre-Gabriel,27,1998-06-13,Paris,France,France,177 cm,76 kg,18,Defender,https://media.api-sports.io/football/players/99.png
989,K. Volland,Kevin,Volland,33,1992-07-30,Marktoberdorf,Germany,Germany,174 cm,85 kg,10,Attacker,https://media.api-sports.io/football/players/989.png
103,J. Aholou,Jean-Eudes Pascal Armand,Aholou,31,1994-03-20,Yopougnon,Côte d'Ivoire,Côte d'Ivoire,186 cm,71 kg,6,Midfielder,https://media.api-sports.io/football/players/103.png
2709,Y. Aït Bennasser,Youssef,Aït Bennasser,29,1996-07-07,Toul,France,Morocco,184 cm,75 kg,6,Midfielder,https://media.api-sports.io/football/players/2709.png
87108,C. Malonga,Francis Chris,Malonga Ntsayi,38,1987-07-11,Sens,France,Congo,183 cm,75 kg,26,Attacker,https://media.api-sports.io/football/players/87108.png
18751,Ivan Cavaleiro,Ivan Ricardo,Neves Abreu Cavaleiro,32,1993-10-18,Vila Franca de Xira,Portugal,Portugal,175 cm,72 kg,17,Attacker,https://media.api-sports.io/football/players/18751.png
1980,N. Isimat-Mirin,Nicolas Johnny,Isimat-Mirin,34,1991-11-15,Meudon,France,France,187 cm,82 kg,29,Defender,https://media.api-sports.io/football/players/1980.png
104,Carlos Vinícius,Carlos Vinícius,Alves Morais,30,1995-03-25,Rio de Janeiro,Brazil,Brazil,190 cm,86 kg,30,Attacker,https://media.api-sports.io/football/players/104.png
